place_id,dine_in,summary,address,price_level,rating,reservable,serves_beer,serves_breakfast,serves_brunch,serves_dinner,serves_lunch,serves_vegetarian_food,serves_wine,takeout,user_ratings_total,delivery,weelchair,hours_open,num_days_open,open_weekends
ChIJe1p5grEoQg0RC6s-msm03yw,True,,"P.º del Marqués de Zafra, 8, Salamanca, 28028 Madrid, Spain",1.0,4.0,True,True,True,True,True,True,False,True,True,477.0,False,,66.0,6,True
ChIJ96rxuLEoQg0R7wKtVbkmwp4,True,"Tapas, classic Spanish omelets, meaty stews & regional wines at a snug, modern stop with a terrace.","C. de Hermosilla, 120, Salamanca, 28009 Madrid, Spain",2.0,4.5,True,True,True,True,True,True,False,True,True,484.0,False,False,84.5,6,True
ChIJ62-8s7MoQg0R-V-O0R7yk60,True,,"C. de Rufino Blanco, 18, Salamanca, 28028 Madrid, Spain",1.0,3.4,,True,,,True,True,True,True,True,128.0,True,,63.0,7,True
ChIJBeYAk7EoQg0RWCzUmoYlPiY,True,,"C. de Hermosilla, 139, Salamanca, 28028 Madrid, Spain",1.0,4.4,True,True,True,True,True,True,False,True,True,271.0,False,,108.0,6,False
ChIJcaIVj7QoQg0RrJ0SlgblgDY,True,,"C. del Maestro Alonso, 3, Salamanca, 28028 Madrid, Spain",,4.2,True,True,,,True,True,False,True,True,160.0,True,,56.0,7,True
ChIJ4c8phLooQg0R4qqtWrvU9kM,True,,"C. Alcalá, 167, bajo, Salamanca, 28009 Madrid, Spain",1.0,4.3,True,True,False,True,True,True,True,True,True,2124.0,True,True,72.0,7,True
ChIJZ3SH1EsvQg0RSmcT9ApGPi0,True,,"C. Alcalá, 261, Cdad. Lineal, 28027 Madrid, Spain",2.0,4.3,True,True,,,True,True,False,True,True,1577.0,False,False,91.0,7,True
ChIJJ0wtHkkvQg0R1GLxXLzbVa8,True,,"C. de Cipriano Sancho, 5, Cdad. Lineal, 28017 Madrid, Spain",2.0,4.3,True,True,True,True,True,True,False,True,True,2556.0,False,True,91.0,7,True
ChIJ40MCBUgvQg0RLms5TONCg_M,True,,"C. de Florencio Llorente, 27, Cdad. Lineal, 28027 Madrid, Spain",3.0,4.6,True,True,False,,True,True,False,True,,794.0,False,True,23.0,6,True
ChIJ8duTYUgvQg0RIat4aIONezM,True,Delivery/carryout chain offering a wide range of pizzas & a variety of other dishes & sides.,"C. Alcalá, 274, Cdad. Lineal, 28017 Madrid, Spain",1.0,3.6,,,,,,,,,True,1275.0,True,,81.5,7,True
ChIJ7a8upEsvQg0RD5UKCRppTjc,True,,"C. Alcalá, 222, Cdad. Lineal, 28017 Madrid, Spain",1.0,4.0,True,True,True,True,True,True,False,True,True,1476.0,False,True,90.0,6,True
ChIJge_NyEsvQg0R0f0WTCgO7XQ,True,,"C. Alcalá, 230, Cdad. Lineal, 28027 Madrid, Spain",2.0,3.7,True,True,True,True,True,True,,True,True,1310.0,True,True,58.0,7,True
ChIJl-ZmFUkvQg0RolssOSTcrF8,True,Unpretentious destination with a relaxed atmosphere specializing in traditional Peruvian dishes.,"C. de Benidorm, 9, Cdad. Lineal, 28017 Madrid, Spain",1.0,3.9,True,True,True,True,True,True,False,True,True,918.0,True,True,98.5,7,True
ChIJiZEKfEkvQg0RJHMc4KXmj1M,True,,"C. Alcalá, 238, Cdad. Lineal, 28027 Madrid, Spain",1.0,3.6,True,True,True,,True,True,True,False,True,816.0,True,False,61.0,7,True
ChIJr_btk7QoQg0RrpvyBlaB3n8,True,,"C. Alcalá, 200, Salamanca, 28028 Madrid, Spain",1.0,4.2,True,True,,True,True,True,True,True,True,1244.0,True,True,94.5,7,True
ChIJ3UCqekkvQg0R3hOI2knpun8,True,,"C. de Ángel González Tejedor, 5, Cdad. Lineal, 28017 Madrid, Spain",1.0,4.3,True,True,True,True,True,True,False,True,True,1588.0,True,,87.5,7,True
ChIJhY3znLQoQg0RCkmjBMaSaX4,True,"Nachos with salsas & guacamole, plus fajitas, burritos & cocktails in a lively, colorful space.","Calle de Bocángel, 4, Salamanca, 28028 Madrid, Spain",1.0,4.6,True,True,False,True,True,True,False,True,True,1697.0,False,True,35.0,5,True
ChIJM5VC4k4vQg0Rv25jhnM_QTQ,True,,"C. Juan de Iziar, 7, Cdad. Lineal, 28017 Madrid, Spain",,4.8,,,,,,True,,,True,22.0,,,42.0,5,False
ChIJjaMr-EkvQg0RuqtJcRAWTqk,,,"C. Virgen de la Alegría, 10, Cdad. Lineal, 28027 Madrid, Spain",,3.4,,,,,,,,,,56.0,True,True,68.5,7,True
ChIJw4uAi0gvQg0R0l0rdOpdfY0,True,,"C. de Mateo García, 6, Cdad. Lineal, 28017 Madrid, Spain",1.0,3.8,,,,,True,True,,,True,262.0,True,True,77.0,7,True
ChIJH3MqjkgvQg0RH3U7G_76Fvk,,,"C. de Mateo García, 13, Cdad. Lineal, 28017 Madrid, Spain",1.0,4.1,False,False,False,False,,True,False,False,True,668.0,True,,48.0,6,True
ChIJ4zFnB0ovQg0RTyNyDA4j6oU,,,"Av. Donostiarra, 14, Cdad. Lineal, 28027 Madrid, Spain",,4.6,,,,,,,,,,194.0,True,,45.0,6,False
ChIJuYCNjjUvQg0R0f511Gzlugw,True,,"Av. Donostiarra, 5, Cdad. Lineal, 28027 Madrid, Spain",,4.3,True,True,True,True,True,True,False,True,True,102.0,,,87.0,6,True
ChIJ-ftJpUEvQg0Rkv8o1vsCgQU,True,,"C. Amador Valdés, 6, Cdad. Lineal, 28017 Madrid, Spain",1.0,4.0,True,,,,,,False,,True,114.0,True,False,95.0,7,True
ChIJgy0_f0gvQg0RSiv-gmwW9wE,True,"Peruvian-style grilled chicken & steak, served with fries, salad & sauces in a contemporary space.","C. Alcalá, 309, Cdad. Lineal, 28027 Madrid, Spain",1.0,4.4,True,True,False,True,True,True,False,True,True,3085.0,False,True,38.0,6,True
ChIJ9fSKh7UoQg0RJyHjLZUoMvU,True,,"C. de Villafranca, 7, Salamanca, 28028 Madrid, Spain",1.0,4.4,True,True,True,True,True,True,False,True,True,765.0,True,False,80.0,6,True
ChIJVQp5eEgvQg0RcdWbXN-uIT8,True,,"C. de Florencio Llorente, 3, Cdad. Lineal, 28027 Madrid, Spain",,3.6,True,True,,,True,True,,,True,161.0,True,,51.0,6,True
ChIJO21Fd0gvQg0R3xpaRyIWC-Q,True,,"C. de Florencio Llorente, 3, Cdad. Lineal, 28027 Madrid, Spain",,3.3,,,,,,,,,True,11.0,True,,51.0,6,True
ChIJK3bgecooQg0RjUUMbDnq9IQ,True,,"C. de Villafranca, 11, Salamanca, 28028 Madrid, Spain",2.0,4.0,True,True,True,,True,True,False,True,True,219.0,,True,72.0,6,True
ChIJIVRLIUgvQg0RitSYfC3lK1M,True,,"C. de Virgen de Lluc, 20, Cdad. Lineal, 28027 Madrid, Spain",1.0,4.5,True,True,,,,,,True,True,452.0,,False,96.0,6,False
ChIJ4cavRUYvQg0Rv7gM-RbG9H4,True,"Tapas & Galician specialties, including renowned patatas bravas, at a casual bar with sports on TV.","C. de Benidorm, 32, Cdad. Lineal, 28017 Madrid, Spain",1.0,4.5,True,True,True,False,True,True,False,True,True,4395.0,False,False,89.0,6,True
ChIJHXj4ukkvQg0RxVpFo6f_BHg,True,,"Calle Alcalde López Casero, 10, Cdad. Lineal, 28027 Madrid, Spain",1.0,4.3,True,True,True,True,True,True,False,True,True,655.0,False,False,105.0,6,True
ChIJU9tK90YvQg0Rc4l-a6bBtpQ,True,,"C. Lorenzo González, 5, Cdad. Lineal, 28017 Madrid, Spain",1.0,4.4,True,True,,True,True,True,False,True,True,470.0,True,False,63.0,7,True
ChIJgw6kdEkvQg0R3LLT82o9i00,True,,"C. Virgen de la Alegría, 9, Cdad. Lineal, 28027 Madrid, Spain",1.0,3.4,True,True,False,,True,True,False,False,True,443.0,True,True,63.0,7,True
ChIJw4VBHEgvQg0RNAuq28gb3nQ,True,,"C. de Virgen de Lluc, 28, Cdad. Lineal, 28027 Madrid, Spain",1.0,4.6,True,True,True,True,True,True,False,True,True,64.0,True,,108.5,7,True
ChIJ7dKRYrMoQg0RpaVNcx4Khgc,True,,"C. de Pedro Heredia, 23, Salamanca, 28028 Madrid, Spain",1.0,4.1,True,True,True,True,True,True,False,True,True,936.0,True,True,73.5,7,True
ChIJ5xTPw7MoQg0RDJUGywDY438,True,,"C. de Rufino Blanco, 8, Salamanca, 28028 Madrid, Spain",2.0,4.6,True,True,False,False,True,True,True,True,True,713.0,False,True,63.5,7,True
ChIJO7vnFTYvQg0RDJD8EEr7x6g,True,,"C/ de la Virgen de Lourdes, 42, Cdad. Lineal, 28027 Madrid, Spain",1.0,3.9,True,True,True,,True,True,True,True,True,294.0,True,,91.0,7,True
ChIJv9RWE0QvQg0R6mBH974i4nI,True,,"C. de Fco. Villaespesa, 4, Cdad. Lineal, 28017 Madrid, Spain",1.0,4.2,True,True,True,True,True,True,False,True,True,1364.0,,False,72.0,6,True
ChIJG4n0rEsvQg0RUqVZJR3x-Iw,True,,"C. Alcalá, 251, Cdad. Lineal, 28027 Madrid, Spain",1.0,4.3,True,True,True,False,True,True,True,True,True,2490.0,True,True,59.5,7,True
ChIJ6-lh3m-HQQ0RM0hZRGPJwQo,True,,"Ctra. Castilla, Km 2, Moncloa - Aravaca, 28023 Madrid, Spain",,3.5,True,True,True,,True,True,False,True,,86.0,,True,147.0,7,True
ChIJEQ6g5DOHQQ0ROy8Y2bYsljc,True,,"Ctra. Castilla, Km 2, Moncloa - Aravaca, 28023 Madrid, Spain",2.0,3.7,True,True,,,True,True,False,True,False,180.0,False,True,21.0,7,True
ChIJad62ezkoQg0RAmJpJKPZV7A,True,,"Av. de Juan de Herrera, 2, Moncloa - Aravaca, 28040 Madrid, Spain",3.0,4.2,True,True,True,True,True,True,False,True,,1979.0,,True,53.0,6,True
ChIJrS84HJ8pQg0RW8fDC2x4RLA,True,,"Calle del Prof Martín Lagos, s/n, Moncloa - Aravaca, 28040 Madrid, Spain",1.0,1.6,False,,True,True,,True,,,True,52.0,True,True,87.5,7,True
ChIJNQEOLFspQg0RTOWrs4oOzxQ,True,,"local 8, Intercambiador de Moncloa, Moncloa - Aravaca, 28008 Madrid, Spain",1.0,4.3,True,True,True,True,,True,False,True,True,63.0,True,True,98.5,7,True
ChIJw2IeIIQpQg0RMmTsdVqYZVs,True,,"Planta -2 (Al Lado del Burger King, Intercambiador de Moncloa, Calle de la Princesa, 89, Moncloa - Aravaca, 28008 Madrid, Spain",,4.1,True,True,True,,True,True,,,True,397.0,True,True,108.0,7,True
ChIJp0HRnjQpQg0RwUDS6EjBbs4,True,,"Intercambiador de Moncloa, Calle de la Princesa, 89, Moncloa - Aravaca, 28008 Madrid, Spain",1.0,3.5,False,True,True,True,True,True,False,,True,274.0,True,True,103.0,7,True
ChIJle0JXEUoQg0RS5eOtE9Yxlk,True,,"Paseo de S. Fco. de Sales, 11, Chamberí, 28003 Madrid, Spain",2.0,3.6,True,True,True,True,True,True,False,True,True,1343.0,False,False,118.0,7,True
ChIJcREUWUMoQg0RBNwZ7xq_tLs,True,,"C. de Joaquín María López, 44, Chamberí, 28015 Madrid, Spain",1.0,4.2,True,True,,,True,True,False,True,True,381.0,False,,,0,False
ChIJMzV8nFsoQg0RUgHPRDZnK-Y,True,,"C. de Gaztambide, 56, Chamberí, 28015 Madrid, Spain",2.0,4.6,True,True,False,True,True,True,False,True,True,2967.0,True,False,72.0,6,False
ChIJ79dcokQoQg0RbnNLugFL100,True,,"C. de Andrés Mellado, 69, Chamberí, 28015 Madrid, Spain",3.0,4.2,True,True,,True,True,True,,True,True,1077.0,True,True,69.5,7,True
ChIJ9ZWK4VsoQg0ReXWbwummP-4,True,,"C. de Vallehermoso, 94, Chamberí, 28003 Madrid, Spain",2.0,4.2,True,True,False,True,True,True,False,True,,855.0,False,,45.0,6,True
ChIJf7GTX0UoQg0RaXxQb8zKn4g,True,"Platters of sliced ham & smoked cheese, plus classic Madrid tapas like croquettes, amid retro decor.","Maestro Angel Llorca ,3, interior jardin, C. de Julián Romea, 10, Chamberí, 28003 Madrid, Spain",2.0,4.7,True,True,,,True,True,False,True,,329.0,False,True,19.5,6,True
ChIJRemIU0UoQg0RUyflzVjeLDI,True,"Informal restaurant serving burgers, salads & sandwiches, plus shakes & desserts.","C. de Julián Romea, 4, Chamberí, 28003 Madrid, Spain",2.0,3.9,True,True,True,True,True,True,True,True,True,2872.0,True,True,107.5,7,True
ChIJE3ZTAEUoQg0RAJJcbT5xK8w,True,,"Paseo de S. Fco. de Sales, 16, Chamberí, 28003 Madrid, Spain",2.0,3.8,True,False,True,True,True,True,False,False,True,996.0,,True,94.0,7,True
ChIJzfMG50IoQg0RsaBihtejRu4,,,"Mercado de Guzman el Bueno puesto 1, C. de Andrés Mellado, 43, Chamberí, 28015 Madrid, Spain",,4.9,,,,,,,,,,20.0,True,True,37.5,6,False
ChIJP64oB0QoQg0RJvugWOFGpIc,True,"Well-known fast-food chain serving grilled burgers, fries & shakes.","C. de Isaac Peral, 38, Chamberí, 28015 Madrid, Spain",1.0,3.8,,True,True,,True,True,True,False,True,2455.0,True,True,87.5,7,True
ChIJjy6W1kUoQg0RUqX0ZVZ4JZk,True,,"C. de Isaac Peral, 56, Chamberí, 28040 Madrid, Spain",1.0,4.0,True,True,True,True,True,True,,True,True,700.0,,,109.0,7,True
ChIJzaFUdlsoQg0R9Rq_tFBOHsw,True,"Tapas, tortillas & homemade desserts feature at this mellow tavern with terrace seating.","C. de Cea Bermúdez, 62, Chamberí, 28003 Madrid, Spain",2.0,3.8,True,True,True,True,True,True,False,True,True,694.0,False,True,75.0,6,True
ChIJV2fMu0MoQg0RmEbfcI024Zw,True,,"C. de Hilarión Eslava, 38, Chamberí, 28015 Madrid, Spain",1.0,4.7,True,True,True,,True,True,,True,True,2045.0,True,True,84.0,7,True
ChIJLUwTBkUoQg0R0a-na72-XCs,True,Tacos & other Mexican staples in a buzzy diner with both terrace & indoor seating.,"Paseo de S. Fco. de Sales, 17, Chamberí, 28003 Madrid, Spain",1.0,4.2,False,True,False,True,True,True,True,True,True,2550.0,True,True,91.5,7,True
ChIJXTJhG0UoQg0R3Kn7l9Cd7Is,True,,"Paseo de S. Fco. de Sales, 24, Chamberí, 28003 Madrid, Spain",1.0,3.9,True,True,True,True,True,True,False,True,True,957.0,,True,115.0,7,True
ChIJrc4_X0MoQg0RxHMFue5Plz8,True,"Straightforward restaurant offering homemade pizza, plus plentiful wraps & hot dogs.","C. de Fernández de los Ríos, 93, Chamberí, 28015 Madrid, Spain",1.0,4.5,True,True,False,True,True,True,False,True,True,2187.0,True,,70.0,6,True
ChIJk9fPtUMoQg0Rb2g_p1Tt68o,,,"C. de Hilarión Eslava, 33, Chamberí, 28015 Madrid, Spain",1.0,4.1,,True,,,,,,,True,147.0,True,,75.25,7,True
ChIJjcMIy0MoQg0RnBj9aefGjq8,True,,"C. de Fernández de los Ríos, 91, Chamberí, 28015 Madrid, Spain",1.0,3.7,False,False,,,True,True,,False,True,159.0,True,False,100.0,7,True
ChIJKchOhkEoQg0R7_696kWGOz8,True,,"C. de Isaac Peral, 2, Chamberí, 28015 Madrid, Spain",1.0,4.4,True,True,False,,True,True,,True,True,2545.0,True,True,65.5,7,True
ChIJT0268YAoQg0RF_clU8mvmAE,True,,"C. de Andrés Mellado, 88, Chamberí, 28015 Madrid, Spain",2.0,4.3,True,True,False,,True,True,True,True,True,1550.0,True,,45.5,7,True
ChIJJZI6s0MoQg0R00BnSHvh2AQ,True,,"C. de Fernández de los Ríos, 89, Chamberí, 28015 Madrid, Spain",,3.5,,True,,,,True,,,True,18.0,,,,0,False
ChIJqwQ2s0MoQg0R1VQRrc3iJMY,True,,"C. de Hilarión Eslava, 32, Chamberí, 28015 Madrid, Spain",1.0,3.8,False,True,True,True,True,True,False,True,True,961.0,True,True,,0,False
ChIJzTmLRkIoQg0Rg0iPY_aQIhc,True,"Chain with many Spanish mini-sandwiches plus beer & wine in a tavernlike, counter-serve setting.","C. de Fernando el Católico, 84, Chamberí, 28015 Madrid, Spain",1.0,3.6,False,True,True,True,True,True,False,True,True,2017.0,False,True,98.5,7,True
ChIJ62WGvUEoQg0REwkJzMzPsYQ,True,"Well-known fast-food chain serving grilled burgers, fries & shakes.","Intercambiador de Moncloa, Calle de la Princesa, 89, Nivel -2, Moncloa - Aravaca, 28008 Madrid, Spain",1.0,3.4,,False,True,,True,True,True,False,True,521.0,False,True,85.0,7,True
ChIJBYi8I0IoQg0RUkIQ8PYdgHM,True,,"C. de Fernando el Católico, 77, Chamberí, 28015 Madrid, Spain",1.0,3.0,True,True,True,,True,True,False,True,True,1229.0,False,True,110.0,7,True
ChIJlcU57EIoQg0RwVuGDobOnFo,True,,"C. de Fernando el Católico, 68, Chamberí, 28015 Madrid, Spain",1.0,4.5,True,True,,,True,True,False,True,True,259.0,,True,24.5,7,True
ChIJOXBo9kIoQg0RZheLoFViFSY,True,"Tapas, burgers & grilled meats with salsa, plus local beers, at a relaxed bar with a street terrace.","C. de Gaztambide, 28, Chamberí, 28015 Madrid, Spain",1.0,4.7,False,True,False,True,True,True,False,True,True,1870.0,True,,82.0,7,True
ChIJzftpF0IoQg0R4Pzc45KcB8Q,True,"Informal restaurant serving burgers, salads & sandwiches, plus shakes & desserts.","C. Arcipreste de Hita, 10, Chamberí, 28015 Madrid, Spain",2.0,4.2,True,True,True,True,True,True,False,True,True,5451.0,True,True,104.5,7,True
ChIJg2ikr1woQg0R9xnby9KxGiQ,True,,"C. de Joaquín María López, 29, Chamberí, 28015 Madrid, Spain",1.0,4.0,True,True,True,True,True,True,False,True,True,515.0,False,True,111.0,7,True
ChIJG-i1mk8oQg0RTBx2JAnT66k,True,"Understated venue for traditional, seasonal offerings, as well as a terrace & a bar.","Calle del Gral. Ampudia, 18, Chamberí, 28003 Madrid, Spain",2.0,4.3,True,True,,False,True,True,False,True,,697.0,False,True,40.0,7,True
ChIJiUE1E0IoQg0RmwYBfT1sp0E,True,"Straightforward space for Japanese standards like ramen noodles, sushi & chicken katsu.","C. de Hilarión Eslava, 17, Chamberí, 28015 Madrid, Spain",1.0,4.4,True,True,False,True,True,True,True,True,True,2520.0,True,True,45.0,6,True
ChIJv0YW01woQg0R40XswescKlQ,True,,"C. de Guzmán el Bueno, 50, Chamberí, 28015 Madrid, Spain",2.0,4.4,True,True,False,True,True,True,False,True,,591.0,False,,39.5,4,False
ChIJJ3-PS1soQg0RfHZ4SM2UTYg,True,,"C. de Guzmán el Bueno, 55, Chamberí, 28015 Madrid, Spain",2.0,4.1,True,True,,True,True,True,False,True,True,804.0,True,False,90.0,6,False
ChIJSW3YcEIoQg0RKVlP_WRB_Hs,True,Long-standing Lebanese eatery known for its rotisserie meats served in a straightforward setting.,"C. de Meléndez Valdés, 64, Chamberí, 28015 Madrid, Spain",1.0,4.4,True,True,,True,True,True,,True,True,2242.0,True,,42.0,7,True
ChIJUXveK10oQg0RjP74hcJ1WfY,True,"Coffees & cakes, plus light brunch & lunch dishes, in a petite modern cafe with wooden tables.","C. de Fernández de los Ríos, 61, Chamberí, 28015 Madrid, Spain",1.0,4.6,True,True,True,True,False,True,True,False,True,1545.0,True,True,73.0,7,True
ChIJyUZxh0IoQg0RHTUq8Rg-JhQ,True,,"C. de Gaztambide, 20, Chamberí, 28015 Madrid, Spain",,4.2,True,,,True,True,True,True,True,,5.0,True,True,,0,False
ChIJrVGvd1soQg0ROaKMSs2SSCs,True,,"C. de Cea Bermúdez, 38, Chamberí, 28003 Madrid, Spain",2.0,4.4,True,True,,True,True,True,False,True,,1437.0,False,,38.0,6,True
ChIJ41m8aVsoQg0RGZlEfABxwyQ,True,,"C. de Cea Bermúdez, 38, Chamberí, 28003 Madrid, Spain",2.0,3.9,True,True,True,True,True,True,False,True,True,375.0,False,True,94.0,7,True
ChIJP-tZ3k4oQg0R5Zaae4ozR60,,,"c/ de la La Granja, 8, Chamberí, 28003 Madrid, Spain",,4.3,,,,,,,,,,8.0,,True,,0,False
ChIJQytGBkMoQg0RdXYZV2UwlZw,True,,"C. de Gaztambide, 44, Chamberí, 28015 Madrid, Spain",2.0,4.3,True,True,True,True,True,True,False,True,True,656.0,False,True,91.0,7,True
ChIJpyfChlsoQg0RL0g1BIQtNFo,True,,"C. de Galileo, 81, Chamberí, 28015 Madrid, Spain",1.0,4.7,False,True,True,,True,True,,True,True,698.0,True,,65.0,7,True
ChIJVfoNQUIoQg0ROBB94FL0KCs,True,,"C. de Hilarión Eslava, 24, Chamberí, 28015 Madrid, Spain",1.0,4.2,False,True,True,,,True,False,True,True,73.0,False,,88.83333333333333,6,False
ChIJl-2zYFwoQg0RwSoKrIjCUtA,False,,"C. de Galileo, 67, Chamberí, 28015 Madrid, Spain",,3.9,True,True,True,True,True,True,True,,True,133.0,True,False,49.0,7,True
ChIJAV-9fUIoQg0RTp2E--eB2gE,True,,"C. de Gaztambide, 27, Chamberí, 28015 Madrid, Spain",1.0,4.0,,True,True,,True,True,,True,True,208.0,,,108.0,7,True
ChIJMzV8nFsoQg0RQ8FMwyvc58M,True,,"C. de Cea Bermúdez, 38, Chamberí, 28003 Madrid, Spain",1.0,2.8,True,,False,False,True,True,False,,True,214.0,True,,89.0,7,True
ChIJ00hYi1YoQg0RHOAg7Tf2nwM,,"Elegant hotel with a striking atrium, plus a Mediterranean restaurant, a bar & a gym.","Av. de la Reina Victoria, 12, Tetuán, 28003 Madrid, Spain",,4.3,True,True,True,,True,True,False,,,2018.0,False,True,,0,False
ChIJ-TOavokoQg0RAuVyukUe9nU,True,"Tacos & tequila, plus Mexican mains & desserts, in a colorful dining room with street tables.","C. de Bravo Murillo, 54, Chamberí, 28003 Madrid, Spain",2.0,4.3,True,True,True,True,True,True,False,True,True,1851.0,True,,30.0,7,True
ChIJK6ICL1goQg0RtD08Xft-SZQ,True,,"C. Esquilache, 4, Chamberí, 28003 Madrid, Spain",2.0,4.2,True,True,True,True,True,True,True,True,True,2362.0,True,True,94.5,7,True
ChIJvYVt3lcoQg0RS9Xc-gp-9Rg,True,,"Calle de Sta Engracia, 161, Chamberí, 28003 Madrid, Spain",2.0,4.4,True,True,False,False,False,True,False,True,True,1612.0,True,True,35.0,7,True
ChIJXxYUbV8oQg0R0MjLFXEiVo8,True,,"C. de Bravo Murillo, 37, Chamberí, 28015 Madrid, Spain",1.0,3.9,,True,True,True,True,True,False,True,True,888.0,False,False,73.5,6,True
ChIJSRYTH1goQg0RY4hRPbdglBc,True,,"C. de Bravo Murillo, 54, Chamberí, 28003 Madrid, Spain",1.0,3.9,True,True,False,,True,True,,True,True,187.0,True,,39.0,6,True
ChIJV_mVrvUoQg0RLy25sUi4wK8,True,,"C. de la Santísima Trinidad, 16, Chamberí, 28010 Madrid, Spain",2.0,3.9,True,True,,,True,True,False,True,,557.0,,True,42.5,7,True
ChIJMY2QzlcoQg0R5gKluvu74-Q,True,,"C. de Bravo Murillo, 88, Chamberí, 28003 Madrid, Spain",3.0,4.2,True,True,,,True,True,False,True,True,623.0,False,False,28.5,6,True
ChIJ05oT5F8oQg0R6YuxEBNHL1Y,True,"Informal restaurant serving burgers, salads & sandwiches, plus shakes & desserts.","Gta. de Quevedo, 9, Chamberí, 28015 Madrid, Spain",2.0,3.9,True,True,True,True,True,True,False,True,True,4204.0,True,True,109.5,7,True
ChIJFeQMN1YoQg0RJodCd2J_BEo,True,,"C. de Bravo Murillo, 97, Chamberí, 28003 Madrid, Spain",2.0,4.1,True,True,False,True,True,True,,True,True,1304.0,True,False,51.0,7,True
ChIJa5e8D_koQg0RMZJyKnHMGE4,True,"Refined venue for elevated dishes prepared with seasonal ingredients, plus an extensive wine list.","Pl. del Descubridor Diego de Ordás, 1, Chamberí, 28003 Madrid, Spain",2.0,4.5,True,True,False,False,True,True,False,True,True,2680.0,False,True,46.25,5,False
ChIJu3xEz1coQg0RS3NO9mx3_YA,True,"Asturian-style tapas, meats & seafood, with regional wines & ciders, at a low-key taverna.","C. de Bravo Murillo, 86, Chamberí, 28003 Madrid, Spain",1.0,4.3,True,True,,,True,True,False,True,True,1590.0,False,False,93.0,7,True
ChIJ_4f8GFwoQg0R-iiG8u5KlJo,True,,"C. de Vallehermoso, 66, Chamberí, 28015 Madrid, Spain",1.0,3.8,True,True,True,True,True,True,False,True,True,421.0,False,,106.0,6,True
ChIJkT0VYV4oQg0RqrHQQ2kr56w,True,,"C. de Escosura, 17, Chamberí, 28015 Madrid, Spain",1.0,3.8,True,True,,True,True,,,True,True,82.0,True,True,40.5,6,True
ChIJNe0K0lsoQg0RCmQmQJU2rL8,,,"Av. de Filipinas, 30, local, Chamberí, 28003 Madrid, Spain",,4.2,,,,,,,,,,96.0,True,,,0,False
ChIJi0x5BFwoQg0RLv9wFoCDvMo,True,"Charming bistro with a warm vibe serving up seafood dishes like octopus, plus goulash & croquettes.","C. de Vallehermoso, 74, Chamberí, 28015 Madrid, Spain",2.0,4.8,True,True,,True,True,True,False,True,True,1136.0,False,True,66.0,6,False
ChIJYycky1soQg0Rft5tzUXi9ok,True,,"Av. de Filipinas, 7, Chamberí, 28003 Madrid, Spain",,2.7,,True,True,,,True,,,True,24.0,True,,81.0,7,True
ChIJAZZnIlwoQg0R6Z2p_EujOXU,True,,"C. de Vallehermoso, 62, Chamberí, 28015 Madrid, Spain",1.0,4.6,False,True,,,True,,False,True,,1269.0,False,,48.5,6,True
ChIJI8RQrl0oQg0R7JmINsj2yUg,True,,"C. de Fernández de los Ríos, 41, Chamberí, 28015 Madrid, Spain",1.0,4.6,,,,,True,True,True,,True,320.0,True,,93.0,7,True
ChIJGfsKYFkoQg0RkN2Zd-ksIQg,True,"Contemporary eatery serving Peruvian-Asian fusion tapas & tasting menus, plus beer & wine.","Mercado de Vallehermoso Mercado Vallehermoso, C. de Vallehermoso, 36, Chamberí, 28015 Madrid, Spain",,4.5,True,True,False,,True,True,False,True,False,893.0,False,,17.5,5,True
ChIJjRYUbV8oQg0Rkvmowxj-9Q8,True,"Homestyle tapas, plus coffee & draft beer, in a modern, unfussy setting with outdoor tables.","C. de Bravo Murillo, 26, Chamberí, 28015 Madrid, Spain",1.0,4.2,True,True,True,True,True,True,False,True,True,1839.0,False,True,113.25,7,True
ChIJxykr5fAoQg0RT7s0VYsD6gE,True,"Swanky Italian bistro serving pasta, risotto, meat & fish dishes, plus fixed-price menus & wine.","C. de Ríos Rosas, 52, Chamberí, 28003 Madrid, Spain",2.0,4.3,True,True,True,True,True,True,False,True,True,1704.0,True,False,106.5,7,True
ChIJ7csHvvEoQg0RtmkxMevCMaw,True,,"Calle de Fernández de la Hoz, 78, Chamberí, 28003 Madrid, Spain",1.0,4.6,True,True,,True,True,True,True,True,True,611.0,,True,66.5,6,True
ChIJue1CW_koQg0Ra-LSIm6fSTo,True,"High-end restaurant specializing in Basque-Navarrese cuisine, serving steaks, seafood & wines.","C. del Aviador Zorita, 8, Tetuán, 28020 Madrid, Spain",3.0,4.4,True,True,False,False,True,True,False,True,True,1781.0,True,True,85.0,7,True
ChIJ6amvw_AoQg0RsNPHWdckuDM,True,,"C. de Ríos Rosas, 49, Chamberí, 28003 Madrid, Spain",1.0,4.3,True,True,,True,True,True,False,True,True,1430.0,True,True,34.333333333333336,6,True
ChIJo-ZRDvkoQg0Rjdo96Bn0L-E,True,"Pasta dishes, pizza & carpaccio in dining rooms decorated with posters of Italian movie stars.","C. de Raimundo Fernández Villaverde, 28, Chamberí, 28003 Madrid, Spain",2.0,4.4,True,True,,True,True,True,True,True,True,2481.0,True,True,48.5,6,True
ChIJgco3dPkoQg0RgyYPzAaLBnM,True,,"C/ de Ponzano, 99, Chamberí, 28003 Madrid, Spain",3.0,4.4,True,True,False,,True,True,False,True,,434.0,,True,34.0,7,True
